text,label
Meeting moved to tomorrow 4 bus,ham
On my way 13 done gym,ham
See you soon 23 done,ham
See you soon 13 please bus,ham
I'll be late by 10 minutes 21 sure,ham
CONGRATS 100% $$$ ACT HTTP://OFFER. EXCLUSIVE 38888,spam
See you soon ok gym,ham
HOT PRIZE NOW CLICK HOT GUARANTEED GUARANTEED STOP 100% LIMITED PRIZE ACT sms 24409,spam
URGENT DEAL GUARANTEED GUARANTEED LIMITED CLAIM VOUCHER 85566,spam
Reached home 14,ham
Can you send the file?,ham
Please check email 13 shop,ham
Where are you? bus,ham
Happy birthday! 28,ham
Meeting moved to tomorrow,ham
ACT BONUS BONUS STOP ACT ACT BONUS CLAIM 24492,spam
Meeting moved to tomorrow 28,ham
I'll be late by 10 minutes office,ham
$$$ VOUCHER GIFT VOUCHER $$$ EXCLUSIVE DISCOUNT CLAIM BONUS 55714,spam
Happy birthday! 4 office,ham
Happy birthday!,ham
Where are you? 21 sure shop,ham
Lunch at 1 pm works gym,ham
LOTTERY $$$ LIMITED CASH reply OFFER FREE CASH DISCOUNT CASH http://bit.ly/ GIFT 33066,spam
On my way yup,ham
Good night home,ham
Let's catch up later 24 sure office,ham
Where are you? done,ham
Where are you? thanks gym,ham
Thanks for your help 27 done,ham
DISCOUNT EXCLUSIVE BONUS CLAIM NOW URGENT HOT $$$ NOW 86196,spam
On my way 20 gym,ham
CLICK CLICK $$$ CLAIM BONUS GUARANTEED CONGRATS HOT VOUCHER WIN FREE 51848,spam
Good night yup,ham
Let's catch up later sure bus,ham
Meeting moved to tomorrow done gym,ham
GIFT BONUS IMMEDIATELY WIN DEAL GUARANTEED URGENT LOTTERY IMMEDIATELY CLICK,spam
Happy birthday!,ham
Happy birthday! 13 yup,ham
Good night thanks home,ham
Please check email 25 yup office,ham
LIMITED CLICK VOUCHER CASH ACT GUARANTEED STOP NOW CONGRATS GIFT GUARANTEED IMMEDIATELY $$$ 36149,spam
Where are you? 2 done gym,ham
I'll be late by 10 minutes 11 yup,ham
Lunch at 1 pm works,ham
Thanks for your help please,ham
Thanks for your help yup,ham
100% VOUCHER FREE HOT DISCOUNT 100% ACT 1785,spam
LIMITED NOW DISCOUNT OFFER REPLY OFFER DISCOUNT 52679,spam
LIMITED STOP HTTP://BIT.LY/ HTTP://OFFER. URGENT DEAL PRIZE PRIZE REPLY LOTTERY HTTP://OFFER. VOUCHER NOW CASH 67841,spam
On my way 26 shop,ham
Meeting moved to tomorrow class,ham
Lunch at 1 pm works 8 sure,ham
Reached home 17,ham
Let's catch up later 10 please office,ham
On my way 12,ham
CONGRATS sms PRIZE CASH http://offer. HOT OFFER http://offer. CASH HOT OFFER CASH $$$ http://bit.ly/ PRIZE CASH ACT,spam
See you soon 18 class,ham
Happy birthday! sure gym,ham
URGENT STOP URGENT VOUCHER HTTP://BIT.LY/ CONGRATS CLICK CASH BONUS HOT DEAL URGENT LOTTERY 7361,spam
Lunch at 1 pm works,ham
Where are you? office,ham
LOTTERY HOT DEAL WIN OFFER $$$ GIFT PRIZE reply CLICK FREE sms FREE EXCLUSIVE reply 39429,spam
Where are you? 2,ham
Happy birthday! sure office,ham
I'll be late by 10 minutes 9 class,ham
Are we meeting today? 5,ham
I'll be late by 10 minutes 17 thanks office,ham
See you soon done home,ham
Where are you? 26,ham
On my way class,ham
Happy birthday! 19 sure,ham
See you soon 25 yup office,ham
LOTTERY EXCLUSIVE STOP DEAL EXCLUSIVE PRIZE GIFT HTTP://OFFER. CLAIM $$$ DEAL CLICK LOTTERY 33956,spam
Are we meeting today? 2 thanks,ham
See you soon 9 done class,ham
On my way 21,ham
Where are you? bus,ham
Meeting moved to tomorrow 29 please,ham
See you soon 7 please class,ham
Are we meeting today? 4 yup,ham
Happy birthday! sure,ham
Meeting moved to tomorrow 15,ham
Where are you? 6,ham
Let's catch up later 1,ham
Good night 4,ham
ACT HOT CONGRATS ACT WIN LIMITED DISCOUNT CLAIM sms sms 71461,spam
On my way 25,ham
Thanks for your help thanks,ham
Lunch at 1 pm works 16 sure class,ham
Meeting moved to tomorrow 29 yup,ham
Are we meeting today? 3 gym,ham
WIN IMMEDIATELY VOUCHER IMMEDIATELY 100% HOT IMMEDIATELY HTTP://BIT.LY/ DEAL $$$ CLAIM OFFER URGENT ACT CONGRATS CASH OFFER,spam
On my way,ham
Thanks for your help done,ham
EXCLUSIVE $$$ EXCLUSIVE EXCLUSIVE WIN IMMEDIATELY VOUCHER PRIZE URGENT,spam
Please check email 18 gym,ham
Good night ok,ham
See you soon 2,ham
ACT LIMITED DEAL GIFT VOUCHER DISCOUNT LOTTERY 72431,spam
Happy birthday! 7 please shop,ham
Let's catch up later 28 bus,ham
CLAIM WIN GUARANTEED CONGRATS DISCOUNT reply OFFER reply HOT URGENT HOT GUARANTEED BONUS 35150,spam
Good night shop,ham
Meeting moved to tomorrow 5 done bus,ham
Let's catch up later ok,ham
Call me when you are free bus,ham
Call me when you are free 15 gym,ham
ACT CLAIM LOTTERY $$$ VOUCHER CLICK GUARANTEED GUARANTEED LOTTERY CASH WIN,spam
Are we meeting today? sure gym,ham
Meeting moved to tomorrow home,ham
Let's catch up later 23 bus,ham
Reached home 17 sure office,ham
Good night 5,ham
Meeting moved to tomorrow class,ham
Meeting moved to tomorrow,ham
Are we meeting today? 7,ham
Call me when you are free done,ham
Reached home 1,ham
Reached home 5,ham
Where are you? 29,ham
Please check email 8 class,ham
LIMITED LIMITED HTTP://BIT.LY/ CASH HTTP://OFFER. 100% GIFT EXCLUSIVE HTTP://OFFER. 5989,spam
Are we meeting today?,ham
$$$ 100% NOW WIN sms GIFT CASH sms reply VOUCHER 100% WIN CASH NOW 65966,spam
Meeting moved to tomorrow 30,ham
Can you send the file?,ham
Thanks for your help 25 ok office,ham
Meeting moved to tomorrow 13 ok,ham
Can you send the file? 12 ok,ham
Happy birthday! 24 sure,ham
Call me when you are free yup,ham
$$$ CLAIM FREE 100% http://bit.ly/ LIMITED DISCOUNT BONUS PRIZE reply 2478,spam
Thanks for your help,ham
I'll be late by 10 minutes 17 please,ham
Where are you?,ham
Where are you?,ham
Meeting moved to tomorrow 4 class,ham
Let's catch up later 2 shop,ham
On my way,ham
FREE CASH LOTTERY REPLY GIFT LOTTERY LIMITED REPLY DEAL URGENT URGENT CASH 100% PRIZE NOW BONUS,spam
Thanks for your help 12 office,ham
Where are you? 5,ham
See you soon bus,ham
Meeting moved to tomorrow 24 please office,ham
Meeting moved to tomorrow,ham
I'll be late by 10 minutes please,ham
On my way 22 gym,ham
I'll be late by 10 minutes 27 class,ham
Meeting moved to tomorrow shop,ham
Meeting moved to tomorrow yup,ham
Can you send the file? 13 done,ham
Good night please gym,ham
CONGRATS PRIZE CLAIM reply WIN http://offer. HOT NOW 100% 83852,spam
Thanks for your help 3 thanks bus,ham
Thanks for your help 4 ok,ham
Are we meeting today? 16,ham
On my way,ham
DISCOUNT GIFT DEAL CLAIM sms DISCOUNT PRIZE PRIZE reply PRIZE STOP NOW CASH 31165,spam
Meeting moved to tomorrow 11 ok,ham
LIMITED STOP $$$ DISCOUNT HOT CLAIM 83809,spam
Lunch at 1 pm works 12 please,ham
Are we meeting today? 8 yup,ham
LIMITED FREE HOT DEAL GUARANTEED CLICK LIMITED,spam
reply WIN reply URGENT WIN GUARANTEED CLAIM NOW 100% LIMITED 75535,spam
Let's catch up later 3 done shop,ham
Can you send the file? 16 bus,ham
EXCLUSIVE $$$ CASH reply VOUCHER NOW OFFER reply http://offer. PRIZE VOUCHER GUARANTEED ACT OFFER BONUS 96109,spam
Reached home 4 sure,ham
Call me when you are free 22 shop,ham
Reached home 21 shop,ham
NOW LOTTERY HOT $$$ http://bit.ly/ IMMEDIATELY 77083,spam
Happy birthday! 18 please shop,ham
Let's catch up later 17 yup,ham
Lunch at 1 pm works 2 class,ham
CONGRATS CONGRATS 100% ACT VOUCHER NOW 20052,spam
See you soon 27 gym,ham
Let's catch up later,ham
Thanks for your help sure class,ham
See you soon 27 thanks,ham
Reached home ok bus,ham
Reached home 14 shop,ham
Are we meeting today? 14 ok,ham
Where are you?,ham
Let's catch up later 2 yup shop,ham
Happy birthday! 27 home,ham
Meeting moved to tomorrow 1 yup home,ham
On my way 30 class,ham
Reached home 1 yup shop,ham
Call me when you are free 13 done,ham
See you soon 8,ham
Let's catch up later 7,ham
PRIZE OFFER DISCOUNT BONUS GIFT LOTTERY DISCOUNT HOT GUARANTEED CLICK LIMITED CONGRATS CONGRATS 100% 88491,spam
Please check email 20,ham
Call me when you are free 10 bus,ham
I'll be late by 10 minutes yup class,ham
Call me when you are free please home,ham
On my way 24,ham
GUARANTEED SMS FREE VOUCHER $$$ DEAL 85798,spam
Please check email 15 yup,ham
CLICK $$$ DISCOUNT STOP CASH LIMITED DEAL http://offer. URGENT reply OFFER VOUCHER LIMITED,spam
Can you send the file? 12 yup,ham
Meeting moved to tomorrow gym,ham
URGENT sms CONGRATS $$$ IMMEDIATELY CLICK ACT CLICK PRIZE 26218,spam
I'll be late by 10 minutes sure,ham
Are we meeting today? 27 please home,ham
Meeting moved to tomorrow,ham
Lunch at 1 pm works thanks,ham
Are we meeting today? gym,ham
I'll be late by 10 minutes thanks office,ham
Please check email 21,ham
LIMITED DISCOUNT $$$ PRIZE HTTP://BIT.LY/ URGENT,spam
Where are you? 18 please,ham
Happy birthday! 18 sure,ham
CASH DEAL 100% VOUCHER CASH VOUCHER REPLY CLICK GIFT 54245,spam
Good night,ham
Reached home shop,ham
See you soon please,ham
Can you send the file? home,ham
Where are you? 28 bus,ham
Are we meeting today? 26 yup,ham
Thanks for your help 21 shop,ham
Can you send the file? 3 sure,ham
Call me when you are free 18 shop,ham
FREE URGENT LIMITED http://bit.ly/ OFFER 100% reply STOP NOW CASH URGENT 100% OFFER IMMEDIATELY 38011,spam
Can you send the file? sure,ham
Reached home 7 yup,ham
See you soon,ham
Are we meeting today? office,ham
See you soon please,ham
CASH reply URGENT CASH ACT CLAIM ACT http://offer. CASH NOW GIFT 100% ACT,spam
Please check email done office,ham
Reached home 27 sure office,ham
Reached home 4,ham
On my way please,ham
On my way please,ham
FREE PRIZE PRIZE reply ACT HOT URGENT http://bit.ly/ DEAL GUARANTEED DISCOUNT DEAL 59854,spam
Thanks for your help 13 sure,ham
On my way 18,ham
CONGRATS CASH VOUCHER $$$ sms VOUCHER http://bit.ly/ 100% WIN ACT ACT CONGRATS 100% 32718,spam
Reached home 9 yup class,ham
GIFT URGENT LIMITED URGENT HOT NOW IMMEDIATELY HOT STOP BONUS STOP CLAIM HOT HOT $$$ DISCOUNT 79450,spam
Can you send the file? 23 yup,ham
Where are you? 17 ok,ham
reply NOW NOW http://offer. WIN CLAIM DISCOUNT $$$ PRIZE VOUCHER LOTTERY 100% 63595,spam
Good night 28 sure,ham
Can you send the file? 13 done,ham
Reached home,ham
CONGRATS EXCLUSIVE BONUS OFFER BONUS DEAL HOT HOT ACT WIN IMMEDIATELY http://offer. IMMEDIATELY EXCLUSIVE URGENT 100% 49494,spam
On my way ok shop,ham
NOW IMMEDIATELY DEAL BONUS PRIZE CLAIM CONGRATS WIN CASH 91876,spam
CASH ACT FREE IMMEDIATELY VOUCHER BONUS 100%,spam
Thanks for your help,ham
On my way 30 yup,ham
Can you send the file? 9,ham
Good night 26,ham
Let's catch up later thanks,ham
Lunch at 1 pm works 12 done shop,ham
Are we meeting today? 30 please,ham
Are we meeting today? ok home,ham
Are we meeting today? 15,ham
Let's catch up later home,ham
Thanks for your help 5,ham
Meeting moved to tomorrow 21 please,ham
OFFER EXCLUSIVE GUARANTEED 100% STOP LIMITED NOW reply reply OFFER BONUS STOP OFFER 100%,spam
VOUCHER PRIZE NOW CLAIM HTTP://BIT.LY/ HTTP://OFFER. CLAIM 91275,spam
Happy birthday! ok,ham
Where are you?,ham
Can you send the file? 12 yup office,ham
Can you send the file? 12 ok,ham
GUARANTEED DEAL PRIZE WIN WIN ACT OFFER REPLY PRIZE STOP HOT PRIZE WIN CLAIM LIMITED LIMITED CONGRATS 13843,spam
I'll be late by 10 minutes 23 thanks,ham
LOTTERY $$$ GUARANTEED WIN OFFER FREE CLICK CASH DEAL CONGRATS reply 51422,spam
I'll be late by 10 minutes 16,ham
Meeting moved to tomorrow 6 please,ham
Call me when you are free 16 thanks home,ham
Lunch at 1 pm works 9,ham
GUARANTEED WIN DISCOUNT LIMITED FREE CONGRATS STOP,spam
Where are you? home,ham
Where are you? sure,ham
Thanks for your help 26 please,ham
Can you send the file? 15,ham
Please check email 8 thanks gym,ham
Are we meeting today? yup,ham
Can you send the file? done,ham
Good night ok office,ham
Lunch at 1 pm works 5 yup gym,ham
On my way bus,ham
IMMEDIATELY OFFER DISCOUNT OFFER VOUCHER LOTTERY ACT 57449,spam
Let's catch up later 9,ham
100% HOT CASH OFFER OFFER CLAIM,spam
Good night 9 ok bus,ham
Where are you? 17 office,ham
Let's catch up later,ham
Good night 25,ham
Lunch at 1 pm works,ham
Happy birthday! 28 please class,ham
EXCLUSIVE $$$ HTTP://BIT.LY/ CLAIM URGENT NOW 30342,spam
Can you send the file? bus,ham
Happy birthday! 14 done,ham
Lunch at 1 pm works,ham
Please check email 4,ham
Let's catch up later 6 please,ham
reply GUARANTEED PRIZE FREE CLICK FREE BONUS reply 48412,spam
On my way 27 class,ham
Lunch at 1 pm works home,ham
Meeting moved to tomorrow,ham
Call me when you are free 26 yup,ham
Thanks for your help 17 sure,ham
Call me when you are free 7 home,ham
On my way done class,ham
On my way,ham
ACT SMS CASH CLAIM REPLY CLAIM HOT LOTTERY GUARANTEED CLICK EXCLUSIVE HTTP://OFFER. HOT DISCOUNT OFFER 34793,spam
Happy birthday!,ham
I'll be late by 10 minutes thanks,ham
Meeting moved to tomorrow 23 ok,ham
URGENT ACT WIN CASH 100% DEAL BONUS IMMEDIATELY CLAIM NOW VOUCHER LIMITED $$$ CLAIM LIMITED CONGRATS,spam
On my way home,ham
Meeting moved to tomorrow 4 gym,ham
Good night 10 yup,ham
See you soon 7 sure,ham
I'll be late by 10 minutes sure office,ham
Call me when you are free 17 sure,ham
Are we meeting today? thanks shop,ham
Are we meeting today? 6,ham
WIN 100% STOP DISCOUNT CONGRATS GIFT CASH ACT DEAL SMS SMS GIFT STOP CONGRATS IMMEDIATELY,spam
Happy birthday! 22 please,ham
On my way 16 please,ham
I'll be late by 10 minutes,ham
I'll be late by 10 minutes 23,ham
Please check email,ham
Reached home,ham
Lunch at 1 pm works bus,ham
I'll be late by 10 minutes ok,ham
CLICK $$$ BONUS OFFER DEAL DEAL $$$ 100% reply EXCLUSIVE NOW 86429,spam
Are we meeting today? 2,ham
Are we meeting today? 1 please office,ham
I'll be late by 10 minutes thanks,ham
I'll be late by 10 minutes please,ham
Can you send the file? done home,ham
Where are you?,ham
Lunch at 1 pm works,ham
Call me when you are free done,ham
http://bit.ly/ http://offer. STOP DISCOUNT OFFER PRIZE LOTTERY reply ACT BONUS 45480,spam
Call me when you are free 15,ham
CLICK PRIZE CONGRATS LOTTERY LIMITED DISCOUNT EXCLUSIVE IMMEDIATELY HOT http://bit.ly/ WIN BONUS FREE FREE URGENT,spam
URGENT ACT LOTTERY DEAL VOUCHER DEAL HOT reply GIFT LIMITED CONGRATS LOTTERY PRIZE CONGRATS $$$ 53791,spam
Lunch at 1 pm works 16 done office,ham
Call me when you are free 21 please gym,ham
Where are you? 16 yup office,ham
Happy birthday! 26,ham
Happy birthday! please shop,ham
Please check email please class,ham
Call me when you are free,ham
Thanks for your help thanks bus,ham
On my way 24,ham
I'll be late by 10 minutes thanks,ham
Thanks for your help done office,ham
Can you send the file?,ham
Happy birthday! 9 sure,ham
LIMITED EXCLUSIVE GUARANTEED ACT URGENT HOT GUARANTEED PRIZE LOTTERY HOT PRIZE HTTP://OFFER.,spam
See you soon,ham
Where are you? thanks class,ham
Happy birthday! done,ham
Where are you? ok bus,ham
Good night 21 please,ham
Meeting moved to tomorrow 6 please,ham
Can you send the file? 13 done,ham
Meeting moved to tomorrow 19,ham
Thanks for your help 19 office,ham
Call me when you are free 4 please office,ham
Lunch at 1 pm works please home,ham
Are we meeting today? ok,ham
100% OFFER OFFER GUARANTEED OFFER LOTTERY FREE DISCOUNT IMMEDIATELY GUARANTEED sms IMMEDIATELY 34703,spam
Let's catch up later sure home,ham
OFFER CLAIM URGENT PRIZE REPLY HTTP://OFFER. 44026,spam
See you soon 25 sure class,ham
Lunch at 1 pm works 17 yup,ham
Meeting moved to tomorrow bus,ham
Lunch at 1 pm works 6 thanks,ham
Call me when you are free yup,ham
Happy birthday! sure office,ham
100% 100% HTTP://OFFER. BONUS LIMITED SMS EXCLUSIVE NOW NOW HTTP://OFFER. WIN WIN GUARANTEED FREE LOTTERY REPLY VOUCHER 9966,spam
Happy birthday! ok,ham
On my way 17 class,ham
URGENT FREE EXCLUSIVE CLICK http://bit.ly/ LOTTERY IMMEDIATELY GIFT ACT PRIZE DISCOUNT IMMEDIATELY LIMITED http://offer. CONGRATS BONUS FREE 17680,spam
Good night 20 sure,ham
DISCOUNT CONGRATS URGENT ACT GUARANTEED BONUS PRIZE CLAIM OFFER BONUS IMMEDIATELY,spam
Where are you? class,ham
Are we meeting today? ok,ham
VOUCHER ACT GIFT HOT $$$ CLAIM http://bit.ly/ LIMITED 73865,spam
Are we meeting today? 10 thanks,ham
I'll be late by 10 minutes 12,ham
I'll be late by 10 minutes,ham
On my way,ham
Let's catch up later 9 sure shop,ham
Are we meeting today? 19 done,ham
See you soon 17 office,ham
On my way 10 ok,ham
Where are you? 5,ham
See you soon 20,ham
Meeting moved to tomorrow,ham
Can you send the file? 28,ham
Happy birthday! 12 done,ham
Meeting moved to tomorrow 1 sure gym,ham
Thanks for your help 16 ok gym,ham
Let's catch up later 27 done home,ham
Let's catch up later,ham
Happy birthday! ok,ham
Call me when you are free yup office,ham
Please check email class,ham
I'll be late by 10 minutes 7,ham
SMS URGENT REPLY VOUCHER DEAL 100% GIFT DISCOUNT DISCOUNT HTTP://OFFER. CLAIM NOW BONUS OFFER CLAIM PRIZE CASH 57252,spam
PRIZE CASH FREE HOT VOUCHER http://offer. DEAL LOTTERY CASH BONUS sms 5818,spam
I'll be late by 10 minutes 2 yup class,ham
Call me when you are free 10,ham
On my way 4 ok,ham
CLICK BONUS LIMITED WIN 100% LOTTERY BONUS OFFER LOTTERY BONUS sms STOP CLAIM GIFT reply URGENT 23359,spam
I'll be late by 10 minutes 2 thanks home,ham
WIN URGENT EXCLUSIVE WIN BONUS LOTTERY STOP WIN LOTTERY OFFER LOTTERY EXCLUSIVE,spam
GIFT URGENT CASH NOW CLICK VOUCHER,spam
NOW IMMEDIATELY VOUCHER ACT LOTTERY IMMEDIATELY sms PRIZE LIMITED 69660,spam
Lunch at 1 pm works 6 done,ham
Where are you?,ham
Good night 19,ham
PRIZE PRIZE HTTP://OFFER. $$$ URGENT HTTP://BIT.LY/ WIN NOW DEAL NOW,spam
Lunch at 1 pm works yup,ham
Happy birthday! 18 please bus,ham
Meeting moved to tomorrow 5 done,ham
IMMEDIATELY 100% PRIZE CLAIM FREE DISCOUNT CLICK LIMITED DISCOUNT 76712,spam
NOW OFFER reply LOTTERY DEAL ACT ACT URGENT NOW 69717,spam
PRIZE PRIZE 100% LOTTERY STOP PRIZE GUARANTEED reply VOUCHER WIN http://offer. OFFER CONGRATS,spam
Happy birthday!,ham
Please check email 1 office,ham
Good night 21 please shop,ham
HOT OFFER HTTP://BIT.LY/ REPLY LOTTERY $$$ $$$ GUARANTEED BONUS DISCOUNT 83045,spam
Can you send the file?,ham
Please check email done home,ham
Thanks for your help 22 ok,ham
Reached home 6 please home,ham
Meeting moved to tomorrow 21 done office,ham
Call me when you are free sure,ham
Happy birthday! class,ham
GUARANTEED CLICK CASH CASH VOUCHER sms PRIZE DISCOUNT DEAL OFFER DEAL NOW $$$ EXCLUSIVE CONGRATS,spam
Are we meeting today? 30 please,ham
Thanks for your help sure office,ham
See you soon 30,ham
Call me when you are free,ham
See you soon 15,ham
Are we meeting today? 15,ham
Are we meeting today?,ham
Can you send the file? 9,ham
See you soon ok class,ham
Please check email yup,ham
I'll be late by 10 minutes 7,ham
Let's catch up later yup,ham
On my way 16,ham
Good night thanks,ham
100% NOW EXCLUSIVE EXCLUSIVE FREE sms EXCLUSIVE CLICK IMMEDIATELY HOT sms FREE CLAIM 50659,spam
EXCLUSIVE PRIZE STOP URGENT HOT GUARANTEED 30370,spam
Call me when you are free 2,ham
Happy birthday! 24,ham
VOUCHER FREE CLAIM GUARANTEED CONGRATS VOUCHER GIFT STOP CONGRATS CONGRATS sms LOTTERY CASH 45527,spam
I'll be late by 10 minutes 25 thanks bus,ham
URGENT EXCLUSIVE FREE URGENT EXCLUSIVE CLAIM IMMEDIATELY HOT,spam
Reached home 22 done,ham
Good night 11 sure,ham
Where are you? 11 bus,ham
Reached home 30 yup,ham
Call me when you are free sure class,ham
Good night 4 ok,ham
On my way please,ham
Thanks for your help,ham
Happy birthday! yup,ham
$$$ 100% FREE http://bit.ly/ GUARANTEED CLAIM ACT $$$ sms CONGRATS WIN ACT HOT 6832,spam
Call me when you are free 17 bus,ham
See you soon shop,ham
Reached home ok class,ham
VOUCHER $$$ GIFT REPLY GUARANTEED DEAL GUARANTEED LOTTERY DISCOUNT EXCLUSIVE URGENT PRIZE PRIZE 100% HOT NOW GUARANTEED,spam
100% $$$ NOW DEAL OFFER BONUS STOP NOW HTTP://BIT.LY/ 42829,spam
Are we meeting today? 27 office,ham
Call me when you are free 18,ham
Happy birthday!,ham
HOT SMS $$$ LIMITED HTTP://BIT.LY/ LOTTERY NOW 21965,spam
I'll be late by 10 minutes 11 done,ham
Thanks for your help 22 sure,ham
ACT HTTP://BIT.LY/ REPLY HTTP://BIT.LY/ URGENT EXCLUSIVE $$$ NOW HOT FREE HTTP://OFFER. ACT GUARANTEED $$$ 86005,spam
Please check email 17,ham
Happy birthday! thanks home,ham
Happy birthday! 16,ham
I'll be late by 10 minutes 25 class,ham
See you soon 14 ok,ham
Thanks for your help 8 ok,ham
Good night,ham
On my way please,ham
WIN IMMEDIATELY CASH NOW DEAL ACT ACT GUARANTEED LOTTERY 100% ACT VOUCHER DISCOUNT GIFT 23080,spam
Meeting moved to tomorrow home,ham
